Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID,Source,Site.ID,State,Date_Sampled,X,X.1,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Q,Sug,DOCmg,mDOCmg,mDOC,SUVA,spT16,spT6,spT8
105009,USGS Watersheds Group,HON,105009-04,Water,59726,T8,NA,NA,27-Mar-14,10:15:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0.1,0.64,NA,NA,NA,424.967926,0.092299998,NA,6.715199947,349.5671082,5.502541065,180.3275146,0.644827008,31.22018814,7.498681545,136.2540894,124.1509247,NA,44.6590004,0.35800001,NA,NA,7.336231709,NA,NA,NA,53.5,42.28340149,NA,1.840000033,NA,0.138999999,209765.6414,1.318677732,4.198651263,880732.7751,73327168.66,0.033105869,NA,NA,4
105019,USGS Watersheds Group,HON,105019-01,Water,59780,T8,NA,NA,23-Apr-14,8:40:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,1.8,1.1,NA,NA,NA,-1.572440028,0.26699999,NA,6.131899834,290.743927,12.5440836,47.09523392,0.658076763,10.78401566,6.357784748,52.37471771,18.11813164,NA,63.71210098,2.559999943,NA,NA,5.870880604,NA,NA,NA,-1.572440028,24.14559937,NA,4.659999847,NA,NA,3722950.329,0.753020408,3.492125911,13001011.31,1082425199,NA,NA,NA,4
105040,USGS Watersheds Group,HON,105040-02,Water,59970,T8,NA,NA,1-May-14,7:20:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,3.4,1.23,NA,NA,NA,109.9236221,1.99000001,NA,5.784599781,376.78479,13.41816902,99.56351471,0.770054638,12.30373669,6.520400524,50.1919632,18.06079483,NA,47.16469955,0.658999979,NA,NA,6.562465668,NA,NA,NA,25.39999962,21.42650032,NA,1.230000019,NA,0.180000007,5419065.394,0.668220811,4.525562896,24524321.27,2041821416,0.039774059,NA,NA,4
105040,USGS Watersheds Group,HON,105040-03,Water,59972,T8,NA,NA,5-May-14,6:55:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,3.6,1.12,NA,NA,NA,85.75140381,2.25,NA,5.756700039,365.9526672,11.88136101,68.08379364,0.939938784,12.70666504,5.865246773,53.73345566,18.68506622,NA,43.3769989,1.070000052,NA,NA,6.336185455,NA,NA,NA,19.69000053,22.68540001,NA,1.75999999,NA,0.169,3800509.092,0.707481678,4.395458246,16704979.03,1390806439,0.038448778,NA,NA,4
105031,USGS Watersheds Group,HON,105031-07,Water,59874,T8,NA,NA,13-May-14,2:15:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,11.6,0.77,NA,NA,NA,155.775589,0.152999997,NA,5.993999958,294.7154236,8.313158989,104.3310013,0.702278972,15.95774746,5.729409695,76.52196503,26.47326469,NA,32.00939941,1.169999957,NA,NA,6.580645561,NA,NA,NA,26.20000076,29.95350075,NA,1.340000033,NA,0.178000003,1070162.188,0.934149407,3.539827565,3788189.613,315393302.6,0.050284936,NA,NA,4
105083,USGS Watersheds Group,HON,105083-06,Water,60062,T8,NA,NA,16-May-14,12:35:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,11.7,1,NA,NA,NA,202.5343018,NA,NA,9.704799652,416.8828125,7.428834915,125.9831848,NA,22.04977608,7.449971676,68.36542511,27.68099403,NA,27.29120064,0.425999999,NA,NA,6.64653492,NA,NA,NA,32,20.99500084,NA,1.120000005,NA,0.199000001,4544188.544,0.654763787,5.007180327,22753571.48,1894394101,0.039742927,NA,NA,4
105083,USGS Watersheds Group,HON,105083-07,Water,60063,T8,NA,NA,17-May-14,1:40:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,8.6,1.37,NA,NA,NA,845.1235962,-9999,NA,11.02760029,NA,5.56305933,387.8735352,NA,43.66623688,8.26721859,61.10035706,24.79210091,NA,62.59909821,0.663999975,NA,NA,7.091465473,NA,NA,NA,83,22.00779915,NA,2.539999962,NA,NA,5426666.891,0.686349576,NA,NA,NA,NA,NA,NA,4
105083,USGS Watersheds Group,HON,105083-08,Water,60064,T8,NA,NA,18-May-14,7:25:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,8.2,0.87,NA,NA,NA,181.2222748,-9999,NA,5.945400238,NA,7.440563679,123.1710663,NA,19.66955185,5.962718964,64.26545715,19.92960358,NA,33.72859955,0.202000007,NA,NA,6.593802452,NA,NA,NA,29.5,22.59760094,NA,1.019999981,NA,NA,2250845.798,0.704743519,NA,NA,NA,NA,NA,NA,4
105083,USGS Watersheds Group,HON,105083-09,Water,60065,T8,NA,NA,11-Jun-14,10:55:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12.3,0.67,NA,NA,NA,393.1987305,-9999,NA,5.310500145,NA,6.331964493,189.6358948,NA,42.65233231,8.226295471,91.19391632,30.24973488,NA,6.377699852,0.374000013,NA,NA,6.851946831,NA,NA,NA,42.59999847,14.78470039,NA,1.320000052,NA,NA,728323.7903,0.461085308,NA,NA,NA,NA,NA,NA,4
105083,USGS Watersheds Group,HON,105083-10,Water,60066,T8,NA,NA,12-Jun-14,4:55:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,11.3,1.05,NA,NA,NA,276.6607361,-9999,NA,4.545599937,626.1651611,8.081461906,146.3291473,NA,30.9525013,5.116737843,97.41678619,29.7867775,NA,4.502299786,0.386000007,NA,NA,6.754663467,NA,NA,NA,33.29999924,23.09819984,NA,1.379999995,NA,0.282000005,1860773.977,0.720355523,7.520871051,13994641.14,1165151837,0.037495657,NA,NA,4
105083,USGS Watersheds Group,HON,105083-11,Water,60067,T8,NA,NA,12-Jun-14,8:20:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,11.2,1.09,NA,NA,NA,346.7303772,-9999,NA,29.99600029,656.4967651,9.356974602,180.5138855,NA,37.73887253,5.435489655,76.65397644,23.91178703,NA,12.56630039,0.772000015,NA,NA,6.837655067,NA,NA,NA,41.20000076,21.10339928,NA,1.850000024,NA,0.323000014,1860773.977,0.658144372,7.88518401,14672545.21,1221592096,0.040962901,NA,NA,4
105058,USGS Watersheds Group,HON,105058-04,Water,59999,T8,NA,NA,16-Jun-14,11:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12.3,0.79,NA,NA,NA,104.7992477,0.773000002,NA,5.883600235,382.9293823,8.976015091,83.37309265,NA,15.78394699,3.79645133,78.37407684,25.00370026,NA,17.14410019,1.090000033,NA,NA,6.290696144,NA,NA,NA,21.5,29.3383007,NA,1.789999962,NA,0.193000004,1000359.79,0.914963378,4.599365606,4601020.413,383067156.5,0.04196231,NA,NA,4
105077,USGS Watersheds Group,HON,105077-04,Water,60246,T8,NA,NA,24-Jun-14,10:25:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.3,0.67,NA,NA,NA,300.7316284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400000006,NA,NA,6.900625229,NA,NA,NA,40.29999924,NA,NA,1.080000043,NA,NA,378861.1415,NA,NA,NA,NA,NA,NA,NA,4
105077,USGS Watersheds Group,HON,105077-05,Water,60247,T8,NA,NA,25-Jun-14,12:40:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.2,1.25,NA,NA,NA,182.4392853,NA,NA,4.494599819,699.3590088,NA,NA,NA,NA,NA,NA,NA,NA,15.21210003,1.190000057,NA,NA,6.735844135,NA,NA,NA,26.5,18.59140015,NA,2.059999943,NA,0.352999985,5489286.889,0.579803529,8.400002508,46110023.64,3838982238,0.042023795,NA,NA,4
105077,USGS Watersheds Group,HON,105077-06,Water,60248,T8,NA,NA,26-Jun-14,1:20:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.1,1,NA,NA,NA,144.9503479,8.399999619,NA,3.661999941,723.4960938,NA,NA,NA,NA,NA,NA,NA,NA,5.002900124,1.289999962,NA,NA,6.605900288,NA,NA,NA,20.39999962,15.80949974,NA,2.140000105,NA,0.351999998,3448068.232,0.493045368,8.689913086,29963413.25,2494663897,0.040506734,NA,NA,4
105077,USGS Watersheds Group,HON,105077-07,Water,60249,T8,NA,NA,1-Jul-14,8:55:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.8,0.69,NA,NA,NA,214.3898621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497000009,NA,NA,6.754225254,NA,NA,NA,27.20000076,NA,NA,1.460000038,NA,NA,436166.2076,NA,NA,NA,NA,NA,NA,NA,4
105069,USGS Watersheds Group,HON,105069-05,Water,60120,T8,NA,NA,22-Jul-14,12:35:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,16.3,0.58,NA,NA,NA,461.007843,0.0265,NA,5.88710022,293.1001892,NA,NA,NA,NA,NA,NA,NA,NA,24.11750031,0.122000001,NA,NA,7.150310993,NA,NA,NA,59.20000076,37.97660065,NA,1.559999943,NA,0.153999999,146234.3933,1.184363033,3.520426982,514807.5038,42861328.35,0.043744693,NA,NA,4
105069,USGS Watersheds Group,HON,105069-06,Water,60121,T8,NA,NA,22-Jul-14,12:36:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,16.3,0.58,NA,NA,NA,470.3390808,0.319000006,NA,6.122099876,294.7903442,NA,NA,NA,NA,NA,NA,NA,NA,24.56159973,0.273000002,NA,NA,7.148087978,NA,NA,NA,59.29999924,37.79930115,NA,1.279999971,NA,0.151999995,146234.3933,1.178833655,3.540727437,517776.1286,43108487.14,0.04292903,NA,NA,4
105069,USGS Watersheds Group,HON,105069-07,Water,60122,T8,NA,NA,22-Jul-14,12:37:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,16.3,0.58,NA,NA,NA,467.5344849,0.136000007,NA,5.897799969,297.2381897,NA,NA,NA,NA,NA,NA,NA,NA,24.25979996,0.143000007,NA,NA,7.181057453,NA,NA,NA,58.79999924,38.34880066,NA,1.389999986,NA,0.150999993,146234.3933,1.195970705,3.570128514,522075.5773,43466446.34,0.042295394,NA,NA,4
105138,USGS Watersheds Group,HON,105138-02,Water,60426,T8,NA,NA,18-Aug-14,10:40:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12.6,0.75,NA,NA,NA,125.1310654,0.509000003,NA,5.438600063,446.8147888,NA,NA,NA,NA,NA,NA,NA,NA,6.69659996,1.340000033,NA,NA,6.653288841,NA,NA,NA,23.10000038,30.83919907,NA,1.940000057,NA,0.213,819661.8895,0.961771373,5.366693357,4398874.017,366237054.1,0.039689244,NA,NA,4
105162,USGS Watersheds Group,HON,105162-03,Water,60539,T8,NA,NA,21-Aug-14,5:35:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.7,1.79,NA,NA,NA,572.3197632,1.779999971,NA,2.975199938,1006.879822,NA,NA,NA,NA,NA,NA,NA,NA,10.59689999,2.230000019,NA,NA,7.339490414,NA,NA,NA,60.59999847,13.52719975,NA,3.319999933,NA,0.512000024,5955023.584,0.421868073,12.09363563,72017885.41,5995993086,0.04233632,NA,NA,4
105162,USGS Watersheds Group,HON,105162-04,Water,60540,T8,NA,NA,22-Aug-14,7:20:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.3,1.03,NA,NA,NA,115.3450317,1.75,NA,3.094599962,676.5041504,NA,NA,NA,NA,NA,NA,NA,NA,2.686000109,1.480000019,NA,NA,6.678861141,NA,NA,NA,21.20000076,23.77860069,NA,2.279999971,NA,0.310000002,5288049.042,0.741574947,8.125492756,42968004.19,3577387125,0.038151533,NA,NA,4
105162,USGS Watersheds Group,HON,105162-05,Water,60542,T8,NA,NA,2-Sep-14,10:25:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.3,1.07,NA,NA,NA,142.5702667,1.49000001,NA,5.585599899,819.5531616,NA,NA,NA,NA,NA,NA,NA,NA,3.76609993,2.019999981,NA,NA,6.707369804,NA,NA,NA,23.60000038,22.32299995,NA,2.910000086,NA,0.409999996,1159572.878,0.696179634,9.843654727,11414435.05,950331618.6,0.041651196,NA,NA,4
105187,USGS Watersheds Group,HON,105187-14,Water,60607,T8,NA,NA,11-Sep-14,4:00:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.8,0.85,NA,NA,NA,231.1981201,NA,NA,5.919400215,413.9354248,NA,NA,NA,NA,NA,NA,NA,NA,12.86190033,0.344999999,NA,NA,6.796016693,NA,NA,NA,32.90000153,32.83369827,NA,0.813000023,NA,0.191,1071090.907,1.023973126,4.971779247,5325227.543,443362469.5,0.03841683,NA,NA,4
105172,USGS Watersheds Group,HON,105172-07,Water,60620,T8,NA,NA,23-Sep-14,2:10:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,10,NA,NA,NA,NA,122.461113,NA,NA,5.637000084,385.3023071,NA,NA,NA,NA,NA,NA,NA,NA,8.94410038,0.811999977,NA,NA,6.57047081,NA,NA,NA,24.60000038,33.45159912,NA,1.220000029,NA,0.185,728936.6565,1.043243384,4.627866811,3373421.76,280860975.5,0.039975221,NA,NA,4
105172,USGS Watersheds Group,HON,105172-08,Water,60621,T8,NA,NA,23-Sep-14,2:11:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,10,NA,NA,NA,NA,127.1880875,NA,NA,6.316999912,379.1910095,NA,NA,NA,NA,NA,NA,NA,NA,9.008700371,0.533999979,NA,NA,6.62276125,NA,NA,NA,24.29999924,33.09030151,NA,1.110000014,NA,0.186000004,728936.6565,1.031975722,4.554464003,3319915.762,276406226.6,0.040839055,NA,NA,4
105172,USGS Watersheds Group,HON,105172-09,Water,60622,T8,NA,NA,23-Sep-14,2:12:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,10,NA,NA,NA,NA,140.7395172,NA,NA,5.47660017,378.9745483,NA,NA,NA,NA,NA,NA,NA,NA,9.033200264,0.44600001,NA,NA,6.638693333,NA,NA,NA,24.39999962,33.63619995,NA,0.938000023,NA,0.184,728936.6565,1.049000466,4.551864087,3318020.588,276248440.1,0.040423,NA,NA,4
105187,USGS Watersheds Group,HON,105187-04,Water,60599,T8,NA,NA,16-Oct-14,3:08:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,11.7,1.25,NA,NA,NA,53.77363205,0.93900001,NA,9.972499847,683.6644897,NA,NA,NA,NA,NA,NA,NA,NA,5.832099915,3.769999981,NA,NA,5.858966827,NA,NA,NA,15.27999973,25.2935009,NA,4.679999828,NA,0.335000008,NA,0.788819613,8.211495606,NA,NA,0.040796467,NA,NA,4
105203,USGS Watersheds Group,HON,105203-02,Water,60668,T8,NA,NA,17-Nov-14,11:56:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,1.2,0.69,NA,NA,NA,NA,NA,NA,NA,271.6607361,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818000019,NA,0.135000005,NA,NA,3.262917666,NA,NA,0.041374015,NA,NA,4
104807,USGS Watersheds Group,HON,104807-03,Water,58846,MBBR1,NA,NA,10-May-13,9:30:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,16.9,NA,NA,NA,NA,-38.77000046,1.164000034,NA,6.967400074,357.5517578,9.642053604,20.75024414,2.390917301,8.981577873,5.459218025,47.9054718,27.26654243,NA,6.911499977,2.11500001,2.241854668,NA,4.980000019,NA,NA,NA,16.05999947,32.37020111,NA,4.735000134,2.317763329,0.197999999,NA,1.009518201,4.294554906,NA,NA,0.046104894,NA,3,2
104838,USGS Watersheds Group,HON,104838-01,Water,58944,MBBR1,NA,NA,12-Jun-13,10:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12.8,NA,NA,NA,NA,0.71207124,1.078999996,NA,3.734699965,634.0914917,20.11441422,22.58146858,2.838099957,6.900279522,1.53253603,57.42472839,19.60715675,NA,1.483700037,5.477000237,NA,NA,4.82290411,NA,NA,NA,16.01000023,23.75849915,NA,8.706999779,NA,0.345999986,NA,0.740948048,7.616074224,NA,NA,0.045430228,NA,3,2
104857,USGS Watersheds Group,HON,104857-08,Water,59010,MBBR1,NA,NA,9-Jul-13,12:35:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.9,NA,NA,NA,NA,-35.23164749,1.014000058,NA,3.525899887,714.6705322,23.26477814,26.79130936,6.037909508,5.869560719,1.165017366,51.59202576,18.87323761,NA,0.486900002,6.25,NA,NA,4.809999943,NA,NA,NA,14.93999958,21.11380005,NA,9.637999535,NA,0.398999989,NA,0.658468737,8.583909247,NA,NA,0.046482317,NA,4,3
104857,USGS Watersheds Group,HON,104857-09,Water,59011,MBBR1,NA,NA,9-Jul-13,12:36:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.9,NA,NA,NA,NA,-13.97015667,0.990999997,NA,3.558700085,720.4238281,16.76703262,17.8441124,5.865544796,5.742515087,1.255180001,51.31460953,18.50415421,NA,0.476599991,5.960999966,NA,NA,4.820000172,NA,NA,NA,14.82999992,20.70949936,NA,9.395000458,NA,0.402999997,NA,0.645859952,8.653012096,NA,NA,0.046573377,NA,4,3
104857,USGS Watersheds Group,HON,104857-10,Water,59012,MBBR1,NA,NA,9-Jul-13,12:37:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,20.9,NA,NA,NA,NA,-24.09344864,7.290999889,NA,5.525700092,731.7138672,28.43012619,33.76338577,6.010765553,6.33297205,1.668429375,50.07852554,19.36035347,NA,0.405499995,5.756000042,NA,NA,4.829999924,NA,NA,NA,14.53999996,20.99880028,NA,9.111000061,NA,0.409000009,NA,0.654882279,8.788616779,NA,NA,0.046537472,NA,4,3
104872,USGS Watersheds Group,HON,104872-01,Water,59139,MBBR1,NA,NA,30-Jul-13,11:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,18.3,NA,NA,NA,NA,1.397204399,-9999,NA,5.964000225,774.5011597,11.98327065,18.12759781,4.448762417,7.19831562,3.377060652,68.9052887,25.47120857,NA,0,5.512000084,NA,NA,5.260000229,NA,NA,NA,12.28999996,15.16139984,NA,7.686999798,NA,0.492000014,NA,0.472833302,9.302535038,NA,NA,0.052888811,NA,4,3
104916,USGS Watersheds Group,HON,104916-13,Water,59279,MBBR1,NA,NA,25-Sep-13,11:50:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,11.3,NA,NA,NA,NA,19.12712669,1.088999987,NA,8.134400368,523.8052979,8.189406395,19.53992081,3.997727633,9.653305054,4.003358841,74.46781921,27.48326683,NA,1.015300035,3.226000071,NA,NA,5.551997185,NA,NA,NA,12.40999985,24.16160011,NA,5.106999874,NA,0.291000009,NA,0.753519417,6.291426521,NA,NA,0.046253422,NA,4,3
104993,USGS Watersheds Group,HON,104993-10,Water,59698,MBBR1,NA,NA,28-Feb-14,3:30:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-21.82647705,4.710000038,NA,6.323900223,262.102478,11.03047085,27.54194641,2.478422403,12.54792309,4.302609921,96.74612427,28.56597519,NA,36.63970184,2.190000057,NA,NA,5.05953455,NA,NA,NA,18.12000084,37.60879898,NA,5.460000038,NA,0.130999997,NA,1.17289253,3.148113408,NA,NA,0.041612223,NA,5,3
105019,USGS Watersheds Group,HON,105019-07,Water,59786,MBBR1,NA,NA,23-Apr-14,11:30:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,2.9,NA,NA,NA,NA,-10.28050423,0.924000025,NA,5.714000225,331.8327332,13.25645924,20.08958244,1.751611233,7.119925022,5.025931358,45.97889709,16.4828968,NA,37.60660172,3.619999886,NA,NA,4.680530548,NA,NA,NA,-10.28050423,24.75219917,NA,8.279999733,NA,NA,NA,0.771938225,3.985643648,NA,NA,NA,NA,5,4
105031,USGS Watersheds Group,HON,105031-12,Water,59879,MBBR1,NA,NA,14-May-14,12:00:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,19,NA,NA,NA,NA,-24.53083611,0.635999978,NA,5.782700062,382.5380554,10.23541832,21.24549866,1.591706276,7.997773647,4.777841091,38.51758957,21.90893173,NA,11.30370045,3.019999981,NA,NA,4.911258698,NA,NA,NA,14.88000011,30.93580055,NA,6.130000114,NA,0.195999995,NA,0.96478405,4.594665378,NA,NA,0.042658165,NA,5,4
105058,USGS Watersheds Group,HON,105058-11,Water,59871,MBBR1,NA,NA,17-Jun-14,11:50:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,21.1,NA,NA,NA,NA,-7.17208004,0.52700001,NA,3.995699883,527.9100342,13.35194588,18.63505936,NA,6.72435379,2.103150845,38.76960373,19.84060287,NA,2.16779995,4.409999847,NA,NA,4.799865723,NA,NA,NA,14.31999969,25.52829933,NA,7.570000172,NA,0.280999988,NA,0.79614219,6.340728518,NA,NA,0.044316672,NA,5,4
105058,USGS Watersheds Group,HON,105058-12,Water,59892,MBBR1,NA,NA,17-Jun-14,11:51:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,21.1,NA,NA,NA,NA,-37.02962494,1.389999986,NA,3.885900021,522.3898926,13.69526196,17.18330956,NA,6.434495926,1.966356754,38.63656235,19.60867882,NA,1.871600032,4.539999962,NA,NA,4.828110218,NA,NA,NA,13.90999985,25.28499985,NA,7.710000038,NA,0.279000014,NA,0.788554494,6.274426085,NA,NA,0.044466221,NA,5,4
105058,USGS Watersheds Group,HON,105058-13,Water,59913,MBBR1,NA,NA,17-Jun-14,11:52:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,21.1,NA,NA,NA,NA,-20.0814991,0.947000027,NA,3.844599962,519.5673828,12.27576923,17.61515808,NA,6.609679699,2.06897974,38.54261398,19.86154747,NA,2.09980011,4.380000114,NA,NA,4.79195261,NA,NA,NA,14.47999954,24.66609955,NA,7.579999924,NA,0.280999988,NA,0.769253066,6.240524914,NA,NA,0.045028262,NA,5,4
105069,USGS Watersheds Group,HON,105069-13,Water,60302,MBBR1,NA,NA,23-Jul-14,10:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,22.9,NA,NA,NA,NA,-6.936935902,2.140000105,NA,5.671700001,707.8765259,NA,NA,NA,NA,NA,NA,NA,NA,0.45629999,3.930000067,NA,NA,5.147586346,NA,NA,NA,10.69999981,14.86130047,NA,6.039999962,NA,0.435000002,NA,0.463474208,8.502306423,NA,NA,0.051162588,NA,5,4
105172,USGS Watersheds Group,HON,105172-14,Water,60578,MBBR1,NA,NA,24-Sep-14,9:30:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12.1,NA,NA,NA,NA,-15.35033512,0.165999994,NA,5.392499924,466.1477661,NA,NA,NA,NA,NA,NA,NA,NA,0.761200011,2.220000029,NA,NA,5.149843216,NA,NA,NA,12.07999992,24.50130081,NA,3.859999895,NA,0.246999994,NA,0.764113545,5.598901787,NA,NA,0.044115793,NA,5,4
104339,USGS Watersheds Group,HON,104339-07,Water,57075,T9,NA,NA,16-May-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,3.76658988,0.500999987,NA,4.078700066,811.5185547,15.21200562,29.9089756,NA,10.80170345,3.882601261,66.27513123,19.274189,NA,12.31210041,1.932000041,NA,NA,4.998474121,NA,NA,NA,15.55000019,25.64459991,NA,7.313000202,NA,NA,NA,0.799769216,9.747151047,NA,NA,NA,NA,2,1
104363,USGS Watersheds Group,HON,104363-08,Water,57160,T9,NA,NA,6-Jun-11,1:48:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,23.2533493,1.118999958,NA,6.362800121,310.4432373,7.161878109,33.03367996,NA,15.94053841,5.384963036,134.3235626,39.71073532,NA,21.33989906,1.437999964,NA,NA,5.81147337,NA,NA,NA,17.27000046,40.3451004,NA,2.700999975,NA,NA,NA,1.258228611,3.728734368,NA,NA,NA,NA,2,1
104396,USGS Watersheds Group,HON,104396-04,Water,57224,T9,NA,NA,19-Jul-11,11:40:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,13.5,NA,NA,NA,NA,113.2068558,1.16900003,NA,7.468500137,341.8905334,6.105579853,51.27717972,NA,32.14906693,9.622036934,196.0199432,58.35155106,NA,20.87969971,0.546000004,NA,NA,6.614824295,NA,NA,NA,25,39.94520187,NA,0.995999992,NA,NA,NA,1.245757114,4.106447907,NA,NA,NA,NA,2,1
104406,USGS Watersheds Group,HON,104406-04,Water,57267,T9,NA,NA,1-Aug-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,16,NA,NA,NA,NA,142.8019257,1.309000015,NA,9.660099983,314.7061462,5.43060112,62.69602585,NA,33.14263916,14.41273689,277.8712463,82.00306702,NA,22.91230011,0.556999981,NA,NA,6.543865204,NA,NA,NA,26.60000038,39.94670105,NA,1.041000009,NA,NA,NA,1.245803869,3.779936176,NA,NA,NA,NA,2,1
104454,USGS Watersheds Group,HON,104454-06,Water,57555,T9,NA,NA,7-Oct-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,7,NA,NA,NA,NA,40.20132828,1.904000044,NA,6.14839983,411.0213013,9.704447746,47.14279938,NA,22.68021774,5.271598339,161.4516449,44.44785309,NA,14.83150005,1.748999953,NA,NA,6.004171371,NA,NA,NA,18.37999916,37.58060074,NA,2.368000031,NA,NA,NA,1.172013121,4.936777704,NA,NA,NA,NA,2,1
104470,USGS Watersheds Group,HON,104470-04,Water,57663,T9,NA,NA,31-Oct-11,12:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,5,NA,NA,NA,NA,17.50236511,1.726999998,NA,6.883900166,393.9779968,12.54595375,41.62350845,NA,17.19268036,5.995354176,121.7696228,36.05936432,NA,23.06990051,2.509000063,NA,NA,5.406272888,NA,NA,NA,18.88999939,36.81639862,NA,3.755000114,NA,NA,NA,1.148180216,4.732070538,NA,NA,NA,NA,2,1
104471,USGS Watersheds Group,HON,104471-06,Water,57657,T9,NA,NA,15-Nov-11,4:35:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,7.4,1.32,NA,NA,NA,35.99440384,1.393000007,NA,7.816400051,884.4793091,17.92835617,55.48951721,NA,23.58998299,8.44250679,120.9508438,36.35103226,NA,27.41279984,5.058000088,NA,NA,5.596688271,NA,NA,NA,20.70000076,35.41159821,NA,5.736000061,NA,NA,NA,1.104369194,10.62348282,NA,NA,NA,NA,2,1
