Source,Date_Time_Sampled,Source.1,Date_Sampled,Time_Sampled,Client_Sample_ID.x,MeHg,MeHg_.ng.mL.,THg,X,Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID.y,State,Date_Sampled.y,Watershed,Plot_Transect,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Aluminum..0_1.um.,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Iron,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Sug,DOCmg,SUVA,NO3mg,spT16,spT6,spT8,TMTT16,TMTT6,TMTT8
T6A,6/24/2016 7:00,GM16038,6/24/2016,7:00:00 AM,62432,0.83475063,NA,1.52,NA,105635,USGS Watersheds Group,HON,105635-01,Water,62447,NA,6/24/2016,7:00:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,17.8,NA,NA,NA,NA,5.570000172,1.529999971,NA,6.295800209,697.5523071,8.045310974,NA,16.28801346,3.01730442,7.341685772,4.58515358,11.71335316,18.7556839,NA,NA,0.361600012,2.75999999,NA,NA,5.019356728,NA,NA,NA,10.34000015,12.08740044,NA,4.230000019,NA,0.352,0.376965552,8.37830221,0.042013285,0.022420973,NA,7,NA,NA,14,NA
T6A,6/28/2016 12:30,GM16043,6/28/2016,12:30:00 PM,62439,0.967962252,NA,2.02,NA,105651,USGS Watersheds Group,HON,105651-05,Water,62472,NA,6/28/2016,12:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,22.7,NA,NA,NA,NA,-1.769999981,3.079999924,NA,5.486100197,709.7498779,8.313666344,NA,13.78422356,3.11179471,6.207905293,4.875337124,10.16391468,19.07993317,NA,NA,0.319700003,2.880000114,NA,NA,5.172481537,NA,NA,NA,11.17000008,11.22060013,NA,4.53000021,NA,0.374000013,0.349932953,8.524807258,0.043871961,0.019822967,NA,7,NA,NA,14,NA
T6A,7/27/2016 8:45,GDM16050,7/27/2016,8:45,62447,0.604715354,NA,2.12,NA,105665,USGS Watersheds Group,HON,105665-09,Water,62598,NA,7/27/2016,8:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.8,NA,NA,NA,NA,3.210448742,1.649999976,NA,1.764500022,733.8453369,8.440286636,NA,12.61457443,3.914806604,4.814604759,0.900742233,18.42868423,12.18773556,NA,NA,0.229399994,3.099999905,NA,NA,5.102859974,NA,NA,NA,9.630000114,8.885000229,NA,4.650000095,NA,0.393000007,0.277093411,8.814217866,0.044587054,0.014223924,NA,7,NA,NA,14,NA
T6A,8/24/2016 17:25,gdm16060,8/24/2016,17:25,62601,0.942121677,NA,2.07,NA,105659,USGS Watersheds Group,HON,105659-07,Water,62679,NA,8/24/2016,5:25:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,20.7,NA,NA,NA,NA,1.839085579,1.690000057,NA,3.538500071,817.7963867,9.660110474,NA,14.9745121,3.641947985,5.34211874,4.315602779,36.74454498,14.59382439,NA,NA,0.232800007,3.579999924,NA,NA,4.942293644,NA,NA,NA,10.19999981,8.444800377,NA,5.420000076,NA,0.442000002,0.263365052,9.8225541,0.04499848,0.014434741,NA,7,NA,NA,14,NA
T6A,9/19/2016 12:10,gdm16067,9/19/2016,12:10,Missing,0.838471555,NA,2.23,NA,105732,USGS Watersheds Group,HON,105732-05,Water,62776,NA,9/19/2016,12:15:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,19,NA,NA,NA,NA,5.693809032,2.519999981,NA,4.372099876,734.1616821,7.388805866,NA,11.1039257,3.009622097,4.958846569,5.429237843,43.85165024,15.75600052,NA,NA,0.532100022,NA,NA,NA,5.095330715,NA,NA,NA,8.949999809,7.63710022,NA,NA,NA,0.352999985,0.238175588,8.818017489,0.040031672,0.032992809,NA,7,NA,NA,14,NA
T6M,6/12/2013 15:05,GM13010,6/12/2013,3:05:00 PM,,0.476,NA,1.78,NA,104838,USGS Watersheds Group,HON,104838-06,Water,58949,NA,6/12/2013,3:05:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.1,NA,NA,NA,NA,-0.117337272,1.169999957,NA,3.190099955,615.8325806,12.43500805,NA,23.59285355,3.089314699,6.691283703,2.730710983,20.99016762,16.81232643,NA,NA,0.685100019,3.661000013,NA,NA,5.323066711,NA,NA,NA,11.85000038,18.97529984,NA,5.670000076,NA,0.328999996,0.591776075,7.396766405,0.044478895,0.042479558,NA,3,NA,NA,17,NA
T6M,7/9/2013 11:00,GM13014,7/9/2013,11:00:00 AM,59006,0.393,NA,2.76,NA,104857,USGS Watersheds Group,HON,104857-06,Water,59007,NA,7/9/2013,11:00:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,22.8,NA,NA,NA,NA,32.75147247,4.257999897,NA,3.260299921,827.3712769,13.73761749,NA,44.18028641,4.195506096,6.896360874,1.528209567,26.3443985,14.92420769,NA,NA,0.386999995,4.193999767,NA,NA,5.869999886,NA,NA,NA,12.71000004,16.43289948,NA,5.586999893,NA,0.437999994,0.512487119,9.937558126,0.044075213,0.023995896,NA,4,NA,NA,18,NA
T6M,7/31/2013 10:45,GM13023,7/31/2013,10:45:00 AM,59145,1.019,NA,1.92,NA,104872,USGS Watersheds Group,HON,104872-09,Water,59148,NA,7/31/2013,10:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,19,NA,NA,NA,NA,69.37075806,3.569999933,NA,2.45359993,889.7996216,7.702809334,NA,59.69307327,3.715727329,7.714791298,1.949988961,21.01001358,16.15419006,NA,NA,0,3.052000046,NA,NA,6.307409286,NA,NA,NA,15.57999992,10.5316,NA,3.904999971,NA,0.495999992,0.328445345,10.6873851,0.046409855,0,NA,4,NA,NA,18,NA
T6M,9/24/2013 12:30,GM13027,9/24/2013,12:30:00 PM,59148,0.038,NA,1.64,NA,104916,USGS Watersheds Group,HON,104916-02,Water,59270,NA,9/24/2013,12:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11.6,NA,NA,NA,NA,50.33255005,1.921000004,NA,6.407299995,751.0551758,6.494543552,NA,30.42463875,2.717816114,6.374068737,4.016726494,19.51849937,19.74245071,NA,NA,0.448100001,2.513000011,NA,NA,6.187883377,NA,NA,NA,11.43000031,9.327599525,NA,3.559999943,NA,0.358999997,0.290896601,9.020925277,0.039796361,0.027784396,NA,4,NA,NA,18,NA
T6M,2/28/2014 11:45,GM14010,2/28/2014,11:45:00 AM,59621,0.952222222,NA,0.78,NA,104993,USGS Watersheds Group,HON,104993-08,Water,59696,NA,2/28/2014,11:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,23.49289703,18.70000076,NA,10.97799969,430.1378174,11.22964191,NA,32.86613846,5.160804749,10.44418335,7.373016834,82.19127655,23.62288094,NA,NA,29.2465992,3.75,NA,NA,5.439683914,NA,NA,NA,16.45999908,27.80130005,NA,5.760000229,NA,0.238999993,0.867029473,5.166386219,0.046260574,1.813432459,NA,4,NA,NA,18,NA
T6M,3/27/2014 13:00,GM14018,3/27/2014,1:00:00 PM,59724,2.232222222,NA,1.33,NA,105009,USGS Watersheds Group,HON,105009-09,Water,59731,NA,3/27/2014,1:00:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,0,NA,NA,NA,NA,112.3179245,32.09999847,NA,10.1583004,544.9117432,11.43436718,NA,71.45841217,11.72055626,12.99610424,9.627120972,117.7608719,34.29225159,NA,NA,17.24329948,4.110000134,NA,NA,6.240195274,NA,NA,NA,24.20000076,29.75880051,NA,4.840000153,NA,0.356999993,0.928077359,6.54493608,0.054545986,1.06916906,NA,5,NA,NA,19,NA
T6M,5/13/2014 15:10,GM14029,5/13/2014,3:10:00 PM,59813,0.042222222,NA,1.09,NA,105031,USGS Watersheds Group,HON,105031-09,Water,59876,NA,5/13/2014,3:10:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,18.1,NA,NA,NA,NA,48.54546356,4.070000172,NA,5.757599831,475.5145264,8.652364731,NA,39.83901215,2.163071394,7.630378723,5.185213089,14.97070217,17.5056839,NA,NA,7.082900047,2.880000114,NA,NA,6.061818123,NA,NA,NA,12.52999973,20.02169991,NA,4.199999809,NA,0.259000003,0.62440979,5.711405965,0.045347854,0.439174509,NA,5,NA,NA,19,NA
T6M,6/16/2014 12:45,GM14038,6/16/2014,12:45:00 PM,59998,0.8332,0.083315498,1.91,NA,105058,USGS Watersheds Group,HON,105058-08,Water,60001,NA,6/16/2014,12:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,19.4,NA,NA,NA,NA,-3.745538235,1.179999948,NA,4.467999935,662.5414429,12.77314663,NA,28.57199097,3.204273462,7.024569511,4.46391058,23.09250641,15.82847404,NA,NA,4.681000233,3.190000057,NA,NA,5.34835577,NA,NA,NA,11.02000046,17.07089996,NA,4.909999847,NA,0.356000006,0.532384218,7.957786647,0.044736058,0.290244951,NA,5,NA,NA,19,NA
T6M,7/22/2014 10:35,GM14046,7/22/2014,10:35:00 AM,60295,0.7727,NA,0.82,NA,105069,USGS Watersheds Group,HON,105069-01,Water,60290,NA,7/22/2014,10:35:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.5,NA,NA,NA,NA,49.24162674,2.130000114,NA,3.147200108,712.4391479,9.509884834,NA,37.80353928,5.005810261,7.823056221,1.669596791,7.86383152,16.26435471,NA,NA,1.044100046,2.160000086,NA,NA,5.974797726,NA,NA,NA,11.18999958,9.939200401,NA,2.859999895,NA,0.398999989,0.309970385,8.557108086,0.046627901,0.064739319,NA,5,NA,NA,19,NA
T6M,9/23/2014 12:55,GM14059,9/23/2014,12:55:00 PM,60572,0.4492,NA,1.34,NA,105172,USGS Watersheds Group,HON,105172-03,Water,60571,NA,9/23/2014,12:55:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,NT,12.6,NA,NA,NA,NA,8.12758255,0.73299998,NA,7.224299908,669.2521973,9.33774662,NA,21.717453,3.604850769,6.892159462,5.809101105,31.32797241,18.76687622,NA,NA,0.479499996,2.210000038,NA,NA,5.541362762,NA,NA,NA,9.56000042,13.06680012,NA,3.369999886,NA,0.32100001,0.40750975,8.038389532,0.039933373,0.029731349,NA,5,NA,NA,19,NA
T6M,6/10/2015 9:15,GM15007,6/10/2015,9:15:00 AM,59783,0.386491557,NA,1.123,NA,105328,USGS Watersheds Group,HON,105328-04,Water,61259,NA,6/10/2015,9:15:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-10.90597153,0.213,NA,3.51970005,587.7073364,10.01751423,NA,17.14198685,2.274050713,5.962244511,2.427495956,9.753305435,16.18828392,NA,NA,0.752300024,2.859999895,NA,NA,5.074676514,NA,NA,NA,10.44999981,14.91759968,NA,4.789999962,NA,0.317999989,0.465229992,7.058954039,0.045049166,0.046646288,NA,5,NA,NA,19,NA
T6M,6/15/2015 12:50,GM15012,6/15/2015,12:50:00 PM,59788,0.459081836,NA,1.174,NA,105330,USGS Watersheds Group,HON,105330-03,Water,61272,NA,6/15/2015,12:50:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,20.2,NA,NA,NA,NA,-1.131786942,0.135000005,NA,3.630000114,664.1566772,13.23685932,NA,21.83682251,-0.019301256,6.69808054,1.839887023,15.90669727,16.54876709,NA,NA,0.620800018,3.390000105,NA,NA,5.149825096,NA,NA,NA,10.97000027,15.44970036,NA,5.289999962,NA,0.363000005,0.48182443,7.97718723,0.045504762,0.038492643,NA,5,NA,NA,19,NA
T6M,6/17/2015 13:05,GM15020,6/17/2015,1:05:00 PM,61255,0.507936508,NA,2.039,NA,105327,USGS Watersheds Group,HON,105327-05,Water,61293,NA,6/17/2015,1:05:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.7,NA,NA,NA,NA,398.1552429,0.425999999,NA,3.201800108,686.9616089,13.65896797,NA,194.1258545,3.690415382,9.483664513,2.666633606,13.08180141,33.22618866,NA,NA,0.39230001,1.639999986,NA,NA,7.363454342,NA,NA,NA,45.59999847,31.12039948,NA,2.819999933,NA,0.368000001,0.970541072,8.251097312,0.044600129,0.024324523,NA,6,NA,NA,20,NA
T6M,6/18/2015 4:40,GM15023,6/18/2015,4:40:00 AM,61269,0.231225296,NA,1.03,NA,105336,USGS Watersheds Group,HON,105336-01,Water,61299,NA,6/18/2015,4:40:00,AM,NA,NA,NA,Automatic,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,671.9785767,0,NA,3.633599997,651.284668,10.20506477,NA,366.7705994,2.696911573,17.06171417,2.64946413,12.81097698,33.11434174,NA,NA,0,1.309999943,NA,NA,6.30505085,NA,NA,NA,72.5,25.78879929,NA,2.130000114,NA,0.340999991,0.804266312,7.822581501,0.043591747,0,NA,6,NA,NA,20,NA
T6M,6/19/2015 4:40,GM15024,6/19/2015,4:40:00 AM,61272,0.143712575,NA,1.521,NA,105336,USGS Watersheds Group,HON,105336-03,Water,61302,NA,6/19/2015,4:40:00,AM,NA,NA,NA,Automatic,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,297.8650818,0,NA,3.448999882,638.1212769,10.03374863,NA,186.8666229,2.985678434,12.15114307,2.449345827,12.37421036,26.03926849,NA,NA,0.635299981,1.269999981,NA,NA,6.529065132,NA,NA,NA,39.20000076,20.96559906,NA,2.160000086,NA,0.340000004,0.653846844,7.664475983,0.044360502,0.039391712,NA,6,NA,NA,20,NA
T6M,6/20/2015 4:40,GM15025,6/20/2015,4:40:00 AM,61273,0.6,NA,1.4,NA,105336,USGS Watersheds Group,HON,105336-04,Water,61303,NA,6/20/2015,4:40:00,AM,NA,NA,NA,Automatic,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,367.6667786,0,NA,3.335799932,634.0498657,10.30881977,NA,197.5260925,2.686077118,9.866747856,2.527117491,11.19767094,23.91718864,NA,NA,0.480800003,1.129999995,NA,NA,6.764267445,NA,NA,NA,40.09999847,18.73080063,NA,1.75999999,NA,0.333000004,0.584150963,7.615574254,0.043726184,0.029811956,NA,6,NA,NA,20,NA
T6M,6/20/2015 12:55,GM15029,6/20/2015,12:55:00 PM,61288,0.308,NA,1.38,NA,105336,USGS Watersheds Group,HON,105336-04,Water,61303,NA,6/20/2015,4:40:00,AM,NA,NA,NA,Automatic,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,367.6667786,0,NA,3.335799932,634.0498657,10.30881977,NA,197.5260925,2.686077118,9.866747856,2.527117491,11.19767094,23.91718864,NA,NA,0.480800003,1.129999995,NA,NA,6.764267445,NA,NA,NA,40.09999847,18.73080063,NA,1.75999999,NA,0.333000004,0.584150963,7.615574254,0.043726184,0.029811956,NA,6,NA,NA,20,NA
T6M,6/25/2015 13:45,GM15035,6/25/2015,1:45:00 PM,61299,0.654690619,NA,1.385,NA,105342,USGS Watersheds Group,HON,105342-05,Water,61315,NA,6/25/2015,1:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,20.9,NA,NA,NA,NA,98.56594849,0.150000006,NA,3.317300081,693.8721924,12.1920805,NA,70.13425446,3.505595684,7.325407505,2.100477457,16.17985153,15.21507645,NA,NA,0.648599982,1.809999943,NA,NA,6.520396233,NA,NA,NA,16.36000061,16.02949905,NA,2.549999952,NA,0.370999992,0.49990641,8.334100345,0.044515902,0.040216377,NA,6,NA,NA,20,NA
T6M,6/28/2015 0:45,GM15038,6/28/2015,12:45:00 AM,61304,0.625,NA,1.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,20,NA
T6M,6/30/2015 11:15,GM15042,6/30/2015,11:15:00 AM,61309,0.625,NA,1.311,NA,105352,USGS Watersheds Group,HON,105352-04,Water,61329,NA,6/30/2015,11:15:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,16.5,NA,NA,NA,NA,49.5879364,0.152999997,NA,3.16689992,675.8380737,11.6163578,NA,44.93764114,3.316598415,6.537237167,1.927019835,10.61988735,14.93006897,NA,NA,0.271600008,2.480000019,NA,NA,6.141324043,NA,NA,NA,11.56000042,14.61590004,NA,3.420000076,NA,0.354999989,0.45582099,8.117492508,0.043732715,0.016840531,NA,6,NA,NA,20,NA
T6M,7/13/2015 12:30,GM15048,7/13/2015,12:30:00 PM,61316,0.596899225,NA,1.185,NA,105345,USGS Watersheds Group,HON,105345-05,Water,61340,NA,7/13/2015,12:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,23.4,NA,NA,NA,NA,76.97904205,1.389999986,NA,2.750499964,736.0350342,9.891758919,NA,60.45811844,4.215749741,7.575018406,2.381931305,8.443087578,16.01552391,NA,NA,0.603299975,1.860000014,NA,NA,6.302740574,NA,NA,NA,14.59000015,11.72329998,NA,2.430000067,NA,0.381000012,0.365610478,8.840518325,0.043097022,0.037407555,NA,6,NA,NA,20,NA
T6M,7/22/2015 9:15,GM15051,7/22/2015,9:15:00 AM,61326,0.065891473,NA,1.187,NA,105372,USGS Watersheds Group,HON,105372-07,Water,61364,NA,7/22/2015,9:15:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,20.1,NA,NA,NA,NA,149.6715698,2.99000001,NA,3.015100002,747.0836792,7.800896168,NA,98.49642181,3.23432827,8.623666763,3.345998764,9.74007988,16.55383301,NA,NA,0.776799977,1.289999962,NA,NA,6.467085838,NA,NA,NA,20.60000038,10.09399986,NA,1.879999995,NA,0.414999992,0.314798062,8.973223623,0.046248707,0.048165405,NA,6,NA,NA,20,NA
T6M,9/21/2015 12:40,GM15068,9/21/2015,12:40:00 PM,61361,0.21980198,NA,1.411,NA,105404,USGS Watersheds Group,HON,105404-04,Water,61639,NA,9/21/2015,12:40:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.8,NA,NA,NA,NA,126.9123154,2.809999943,NA,2.903000116,939.072876,6.640357494,NA,69.43510437,3.936567545,10.15511227,5.254549026,25.05318069,20.75759315,NA,NA,0.675700009,1.870000005,NA,NA,6.112606525,NA,NA,NA,16.70000076,8.30300045,NA,2.559999943,NA,0.449000001,0.258942787,11.27920626,0.039807766,0.041896711,NA,6,NA,NA,20,NA
T6M,5/31/2016 13:05,GM16006,5/31/2016,1:05:00 PM,61571,0.167117817,NA,1.51,NA,105615,USGS Watersheds Group,HON,105615-05,Water,62369,NA,5/31/2016,1:05:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.8,NA,NA,NA,NA,85.90000153,1.309999943,NA,4.137499809,660.2018433,6.919617176,NA,46.50107956,2.7092309,11.18312836,3.922599316,11.99923229,19.10727882,NA,NA,0.609399974,1.659999967,NA,NA,6.125674725,NA,NA,NA,13.84000015,15.49549961,NA,2.190000057,NA,0.328999996,0.483252756,7.929685712,0.041489664,0.037785784,NA,6,NA,NA,20,NA
T6M,6/20/2016 12:40,GM16012,6/20/2016,12:40:00 PM,,0.16630114,NA,1.12,NA,105631,USGS Watersheds Group,HON,105631-02,Water,62424,NA,6/20/2016,12:40:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.5,NA,NA,NA,NA,89.06999969,2.470000029,NA,5.075500011,652.0507202,8.969626427,NA,50.58420181,3.646144867,11.61938858,4.57138586,15.91110039,18.69375801,NA,NA,0.870899975,1.899999976,NA,NA,6.240568638,NA,NA,NA,13.97999954,12.52299976,NA,2.420000076,NA,0.363999993,0.390550437,7.831782555,0.046477285,0.054000066,NA,6,NA,NA,20,NA
T6M,6/21/2016 13:55,GM16018,6/21/2016,1:55:00 PM,62369,0.31923415,NA,1.26,NA,105632,USGS Watersheds Group,HON,105632-03,Water,62416,NA,6/21/2016,1:55:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.2,NA,NA,NA,NA,1064.22998,2.369999886,NA,14.66479969,884.5458984,17.06127739,NA,242.5694885,3.346855402,91.63233948,9.227006912,15.80322647,217.419281,NA,NA,0,1.019999981,NA,NA,7.336719513,NA,NA,NA,97,14.10429955,NA,1.960000038,NA,0.470999986,0.439865883,10.62428262,0.044332404,0,NA,7,NA,NA,21,NA
T6M,6/22/2016 8:35,GM16023,6/22/2016,8:35:00 AM,62423,0.190160752,NA,2.05,NA,105633,USGS Watersheds Group,HON,105633-02,Water,62429,NA,6/22/2016,8:35:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,17.2,NA,NA,NA,NA,722.4299927,1.789999962,NA,7.861899853,801.2526245,7.865781307,NA,144.6187744,3.237502813,74.22879791,5.948195934,16.73189354,77.29240417,NA,NA,1.238299966,0.97299999,NA,NA,7.371116161,NA,NA,NA,69.59999847,12.72539997,NA,1.980000019,NA,0.40200001,0.396862622,9.623846938,0.041771239,0.076780666,NA,7,NA,NA,21,NA
T6M,6/22/2016 13:30,GM16028,6/22/2016,1:30:00 PM,62414,0.159653981,NA,1.22,NA,105633,USGS Watersheds Group,HON,105633-07,Water,62434,NA,6/22/2016,1:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,20.5,NA,NA,NA,NA,484.3399963,1.590000033,NA,7.476200104,742.4460449,8.678139687,NA,128.918396,5.034231186,67.07785797,5.174552441,15.17731285,48.69962692,NA,NA,0.826099992,0.786000013,NA,NA,7.188155174,NA,NA,NA,47.90000153,12.8725996,NA,1.210000038,NA,0.391000003,0.401453286,8.917520988,0.043846267,0.051222247,NA,7,NA,NA,21,NA
T6M,6/23/2016 12:20,GM16035,6/23/2016,12:20:00 PM,62429,1.124606368,NA,1.46,NA,105634,USGS Watersheds Group,HON,105634-07,Water,62444,NA,6/23/2016,12:20:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,19,NA,NA,NA,NA,314.3099976,1.429999948,NA,5.789999962,684.022522,7.230614662,NA,107.8535538,3.424560785,62.9175148,4.608067989,14.06948185,33.75201797,NA,NA,0.279799998,0.912,NA,NA,6.964853287,NA,NA,NA,34.5,12.5855999,NA,1.279999971,NA,0.368000001,0.392502726,8.215795933,0.044791765,0.017348971,NA,7,NA,NA,21,NA
T6M,6/24/2016 7:10,GM16039,6/24/2016,7:10:00 AM,62433,1.036475051,NA,1.71,NA,105635,USGS Watersheds Group,HON,105635-02,Water,62448,NA,6/24/2016,7:10:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,16.8,NA,NA,NA,NA,272.7200012,1.779999971,NA,5.752699852,707.3936157,5.981214523,NA,93.17223358,3.144700289,54.54924393,4.506595135,13.56277084,29.93681526,NA,NA,0.443699986,0.930999994,NA,NA,6.87202549,NA,NA,NA,28.70000076,11.7901001,NA,1.230000019,NA,0.370000005,0.36769375,8.496506188,0.043547312,0.027511573,NA,7,NA,NA,21,NA
T6M,6/28/2016 12:30,GM16044,6/28/2016,12:30:00 PM,62440,0.192729382,NA,3.18,NA,105651,USGS Watersheds Group,HON,105651-07,Water,62474,NA,6/28/2016,12:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.7,NA,NA,NA,NA,241.9400024,3.650000095,NA,5.608200073,751.3965454,4.86334753,NA,84.58855438,1.809534907,47.10991287,14.54008198,11.20132828,25.17588615,NA,NA,0.745000005,1.080000043,NA,NA,6.747301102,NA,NA,NA,25.79999924,10.54100037,NA,1.460000038,NA,0.379999995,0.328738511,9.025025468,0.042105144,0.046193651,NA,7,NA,NA,21,NA
T6M,7/27/2016 8:50,gdm16051,7/27/2016,8:50,62448,0.886516179,NA,2.62,NA,105665,USGS Watersheds Group,HON,105665-10,Water,62599,NA,7/27/2016,8:50:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,21.4,NA,NA,NA,NA,64.06130981,2.390000105,NA,2.280499935,734.6113281,7.64786911,NA,40.25644302,3.823572159,19.4237175,0.91135031,19.80374336,13.0319128,NA,NA,0.919200003,1.840000033,NA,NA,6.277180195,NA,NA,NA,12.57999992,9.154600143,NA,2.430000067,NA,0.397000015,0.28550133,8.823418188,0.044993902,0.056994904,NA,7,NA,NA,21,NA
T6M,8/24/2016 17:35,gdm16061,8/24/2016,17:35,62590,0.95832355,NA,2.22,NA,105659,USGS Watersheds Group,HON,105659-09,Water,62681,NA,8/24/2016,5:35:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,20.7,NA,NA,NA,NA,51.46369553,1.399999976,NA,4.19119978,810.0948486,9.024062157,NA,31.50985718,5.151471615,13.48093605,4.370633125,36.98371124,14.40290737,NA,NA,0.299199998,2.74000001,NA,NA,6.066857338,NA,NA,NA,10.93999958,8.121700287,NA,3.440000057,NA,0.437999994,0.253288641,9.73005091,0.04501518,0.018551866,NA,7,NA,NA,21,NA
T6M,9/19/2016 12:25,gdm16068,9/19/2016,12:25,62588,1.029859786,NA,2.37,NA,105732,USGS Watersheds Group,HON,105732-07,Water,62778,NA,9/19/2016,12:25:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,18.7,NA,NA,NA,NA,71.46575928,1.840000033,NA,4.524400234,726.6932983,6.326205254,NA,35.03079605,3.148600578,15.23693275,5.579389572,45.98203278,16.64829445,NA,NA,1.061400056,NA,NA,NA,6.269817829,NA,NA,NA,11.82999992,7.761600018,NA,NA,NA,0.354999989,0.24205832,8.728314716,0.040672226,0.065812004,NA,7,NA,NA,21,NA
T6P,5/31/2016 14:00,GM16007,5/31/2016,2:00:00 PM,61642,0.110432947,NA,1.53,NA,105615,USGS Watersheds Group,HON,105615-07,Water,62372,NA,5/31/2016,2:00:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,18.8,NA,NA,NA,NA,127.7799988,1.379999995,NA,4.778999805,561.430481,6.949901104,NA,62.84492874,3.571265936,15.28789806,4.345507622,18.64023781,20.14588737,NA,NA,5.716800213,1.25,NA,NA,6.356587887,NA,NA,NA,17.23999977,17.65390015,NA,1.539999962,NA,0.307999998,0.550566042,6.743342674,0.045674677,0.354469626,NA,6,NA,NA,27,NA
